period_covered,utilization_type,state_code,number_of_prescriptions,total_amount_reimbursed,Prescription
2012,MCOU,XX,3498,21197.3,Methadone
2012,MCOU,XX,3507,80016.4,Methadone
2012,MCOU,XX,3687,23659.46,Methadone
2012,MCOU,XX,4052,44525.15,Methadone
2012,MCOU,XX,4133,28531.45,Methadone
2012,MCOU,XX,4335,27554.54,Methadone
2012,MCOU,XX,4478,31192.31,Methadone
2012,MCOU,XX,21116,349636.06,Methadone
2012,MCOU,XX,21389,362267,Methadone
2012,MCOU,XX,24840,411103.04,Methadone
2012,MCOU,XX,25808,409434.91,Methadone
2012,MCOU,XX,26285,483767.22,Methadone
2012,MCOU,XX,32052,527955.82,Methadone
2012,MCOU,XX,32267,563566.8,Methadone
2012,MCOU,XX,39832,665865.97,Methadone
2013,FFSU,CA,16,151.66,Methadone
2013,FFSU,CA,433,3681,Methadone
2013,FFSU,CA,3782,82232.57,Methadone
2013,FFSU,CO,37,457.66,Methadone
2013,FFSU,CO,53,643.63,Methadone
2013,FFSU,CO,54,694.86,Methadone
2013,FFSU,CO,110,1205.12,Methadone
2013,FFSU,CO,205,2886.53,Methadone
2013,FFSU,CO,209,3020.67,Methadone
2013,FFSU,CO,242,3081.21,Methadone
2013,FFSU,CO,577,14007.94,Methadone
2013,FFSU,CO,622,15074.17,Methadone
2013,FFSU,CO,664,16034.12,Methadone
2013,FFSU,CO,664,17658.76,Methadone
2013,FFSU,CO,683,16243.32,Methadone
2013,FFSU,FL,14,235.19,Methadone
2013,FFSU,FL,17,182.78,Methadone
2013,FFSU,MA,280,2050.32,Methadone
2013,FFSU,MA,1261,22675.7,Methadone
2013,FFSU,PA,98,881.15,Methadone
2013,FFSU,PA,132,663.37,Methadone
2013,FFSU,VA,12,116.8,Methadone
2013,FFSU,VA,14,152.49,Methadone
2013,FFSU,VA,29,163.64,Methadone
2013,FFSU,VA,34,178.96,Methadone
2013,FFSU,VA,38,297.28,Methadone
2013,FFSU,VA,50,289.13,Methadone
2013,FFSU,VA,56,218.68,Methadone
2013,FFSU,VA,65,1848.24,Methadone
2013,FFSU,VA,75,1583.06,Methadone
2013,FFSU,VA,75,2005.49,Methadone
2013,FFSU,VA,101,1877.3,Methadone
2013,FFSU,VA,102,1624.68,Methadone
2013,FFSU,VA,112,1771.38,Methadone
2013,FFSU,WA,409,6182.47,Methadone
2013,FFSU,WA,1058,16408.99,Methadone
2013,FFSU,XX,22,8116.8,Methadone
2013,FFSU,XX,45,20581.52,Methadone
2013,FFSU,XX,47,20543.16,Methadone
2013,FFSU,XX,66,587.39,Methadone
2013,FFSU,XX,66,18103.65,Methadone
2013,FFSU,XX,102,614.62,Methadone
2013,FFSU,XX,146,1905.77,Methadone
2013,FFSU,XX,195,3561.2,Methadone
2013,FFSU,XX,217,3155.92,Methadone
2013,FFSU,XX,243,3643.25,Methadone
2013,FFSU,XX,258,4316.2,Methadone
2013,FFSU,XX,311,3820.32,Methadone
2013,FFSU,XX,792,13365.59,Methadone
2013,FFSU,XX,860,13043.36,Methadone
2013,FFSU,XX,885,14012.08,Methadone
2013,FFSU,XX,3481,29881.25,Methadone
2013,FFSU,XX,3820,32669.82,Methadone
2013,FFSU,XX,3992,35524.5,Methadone
2013,FFSU,XX,4031,36533.42,Methadone
2013,FFSU,XX,4119,36888.51,Methadone
2013,FFSU,XX,4852,43322.18,Methadone
2013,FFSU,XX,5271,47445.11,Methadone
2013,FFSU,XX,21247,389317.26,Methadone
2013,FFSU,XX,21934,422719.08,Methadone
2013,FFSU,XX,22982,433999.48,Methadone
2013,FFSU,XX,23006,435392.45,Methadone
2013,FFSU,XX,23960,450362.3,Methadone
2013,FFSU,XX,26569,506442.04,Methadone
2013,FFSU,XX,29920,557755.89,Methadone
2013,FFSU,XX,31208,595098.73,Methadone
2013,MCOU,CA,31,238.32,Methadone
2013,MCOU,CA,504,3295.05,Methadone
2013,MCOU,CA,557,3712.56,Methadone
2013,MCOU,CA,560,3611.74,Methadone
2013,MCOU,CA,603,4095.42,Methadone
2013,MCOU,CA,1922,37608.75,Methadone
2013,MCOU,CA,2176,41146.7,Methadone
2013,MCOU,CA,2196,43520.41,Methadone
2013,MCOU,CA,2249,43817.15,Methadone
2013,MCOU,CA,3372,59780.06,Methadone
2013,MCOU,CA,4362,81758.87,Methadone
2013,MCOU,CA,4762,96115.82,Methadone
2013,MCOU,CA,4984,98988.36,Methadone
2013,MCOU,KY,759,11174.35,Methadone
2013,MCOU,KY,1024,10617.84,Methadone
2013,MCOU,KY,1156,10647.08,Methadone
2013,MCOU,KY,1165,10667.29,Methadone
2013,MCOU,OH,21,394.42,Methadone
2013,MCOU,OH,446,2624.74,Methadone
2013,MCOU,OH,598,3423.65,Methadone
2013,MCOU,OH,651,3761.27,Methadone
2013,MCOU,OH,744,4448.95,Methadone
2013,MCOU,OH,801,5009.36,Methadone
2013,MCOU,OH,1354,14611.62,Methadone
2013,MCOU,OH,1553,17617.5,Methadone
2013,MCOU,OH,1903,21666.49,Methadone
2013,MCOU,OH,1942,20822.77,Methadone
2013,MCOU,OH,1951,29928.89,Methadone
2013,MCOU,OH,1966,26815.02,Methadone
2013,MCOU,OH,2635,37070.74,Methadone
2013,MCOU,PA,24,453.87,Methadone
2013,MCOU,PA,176,993.76,Methadone
2013,MCOU,PA,213,1381.25,Methadone
2013,MCOU,PA,228,1322.84,Methadone
2013,MCOU,PA,1544,26718.37,Methadone
2013,MCOU,PA,1553,26478.46,Methadone
2013,MCOU,PA,1762,31737.65,Methadone
2013,MCOU,PA,2306,40108.05,Methadone
2013,MCOU,RI,35,235.03,Methadone
2013,MCOU,RI,41,311.75,Methadone
2013,MCOU,RI,43,943.75,Methadone
2013,MCOU,RI,49,1216.15,Methadone
2013,MCOU,RI,53,1062.94,Methadone
2013,MCOU,RI,157,2897.44,Methadone
2013,MCOU,RI,161,2891.13,Methadone
2013,MCOU,VA,31,490.87,Methadone
2013,MCOU,VA,70,248.8,Methadone
2013,MCOU,VA,72,385.34,Methadone
2013,MCOU,VA,79,463.37,Methadone
2013,MCOU,VA,79,1678.52,Methadone
2013,MCOU,VA,85,487.63,Methadone
2013,MCOU,VA,94,460.69,Methadone
2013,MCOU,VA,101,370.38,Methadone
2013,MCOU,VA,136,984.63,Methadone
2013,MCOU,VA,751,14119.93,Methadone
2013,MCOU,VA,817,16455.16,Methadone
2013,MCOU,VA,853,16682.19,Methadone
2013,MCOU,VA,874,14716.45,Methadone
2013,MCOU,VA,973,16134.24,Methadone
2013,MCOU,WA,15,698.85,Methadone
2013,MCOU,WA,35,530.88,Methadone
2013,MCOU,WA,128,1918.25,Methadone
2013,MCOU,WA,163,1044.32,Methadone
2013,MCOU,WA,287,2014.19,Methadone
2013,MCOU,WA,472,3076.43,Methadone
2013,MCOU,WA,528,3533.55,Methadone
2013,MCOU,WA,886,10458.39,Methadone
2013,MCOU,WA,968,14100.17,Methadone
2013,MCOU,WA,1268,20328.64,Methadone
2013,MCOU,WA,1953,28053.34,Methadone
2013,MCOU,WA,2663,41507.72,Methadone
2013,MCOU,WA,3219,40557.82,Methadone
2013,MCOU,XX,12,333.3,Methadone
2013,MCOU,XX,13,403.94,Methadone
2013,MCOU,XX,13,1706.82,Methadone
2013,MCOU,XX,29,373.63,Methadone
2013,MCOU,XX,30,47399.61,Methadone
2013,MCOU,XX,46,7305.09,Methadone
2013,MCOU,XX,67,1024.39,Methadone
2013,MCOU,XX,89,1334.46,Methadone
2013,MCOU,XX,99,18637.42,Methadone
2013,MCOU,XX,146,8025.97,Methadone
2013,MCOU,XX,169,10169.26,Methadone
2013,MCOU,XX,400,5056.66,Methadone
2013,MCOU,XX,440,5498.44,Methadone
2013,MCOU,XX,460,7458.87,Methadone
2013,MCOU,XX,529,6429.41,Methadone
2013,MCOU,XX,1023,16395.78,Methadone
2013,MCOU,XX,2770,44615.45,Methadone
2013,MCOU,XX,3550,50997.74,Methadone
2013,MCOU,XX,3735,22718.51,Methadone
2013,MCOU,XX,3768,22849.64,Methadone
2013,MCOU,XX,3862,23767.72,Methadone
2013,MCOU,XX,4173,24921.45,Methadone
2013,MCOU,XX,4776,31037.43,Methadone
2013,MCOU,XX,4857,30415.77,Methadone
2013,MCOU,XX,4995,32751.22,Methadone
2013,MCOU,XX,5090,31633.35,Methadone
2013,MCOU,XX,5793,81798.66,Methadone
2013,MCOU,XX,24770,389240.33,Methadone
2013,MCOU,XX,25927,403819.61,Methadone
2013,MCOU,XX,27274,405790.6,Methadone
2013,MCOU,XX,28350,453614.94,Methadone
2013,MCOU,XX,28573,431696.39,Methadone
2013,MCOU,XX,28841,435486.05,Methadone
2013,MCOU,XX,32529,551240.34,Methadone
2013,MCOU,XX,33334,524008.4,Methadone
2014,FFSU,CA,79,3821.19,Methadone
2014,FFSU,CA,505,4555.38,Methadone
2014,FFSU,CA,565,5011.13,Methadone
2014,FFSU,CA,604,9061.28,Methadone
2014,FFSU,CA,680,5849.04,Methadone
2014,FFSU,CA,4042,83941.68,Methadone
2014,FFSU,CA,4255,86839.88,Methadone
2014,FFSU,CA,4962,200207.23,Methadone
2014,FFSU,CA,5253,105626.61,Methadone
2014,FFSU,CO,118,3033.23,Methadone
2014,FFSU,CO,172,2235.67,Methadone
2014,FFSU,CO,229,2844.66,Methadone
2014,FFSU,CO,249,3358.37,Methadone
2014,FFSU,CO,275,3877.25,Methadone
2014,FFSU,CO,587,12932.41,Methadone
2014,FFSU,CO,725,15018.95,Methadone
2014,FFSU,CO,745,24356.76,Methadone
2014,FFSU,CO,764,15786.69,Methadone
2014,FFSU,CO,799,18991.75,Methadone
2014,FFSU,CO,927,35285.18,Methadone
2014,FFSU,CO,958,22120.74,Methadone
2014,FFSU,CO,1112,25846.93,Methadone
2014,FFSU,CT,124,2066.39,Methadone
2014,FFSU,CT,373,6892.25,Methadone
2014,FFSU,DC,15,94.36,Methadone
2014,FFSU,DC,16,312.99,Methadone
2014,FFSU,IN,123,1083.16,Methadone
2014,FFSU,IN,151,1230.27,Methadone
2014,FFSU,IN,1268,40222.35,Methadone
2014,FFSU,IN,1345,22955.89,Methadone
2014,FFSU,IN,1426,24798.83,Methadone
2014,FFSU,IN,1884,31022.15,Methadone
2014,FFSU,IN,1886,37462.39,Methadone
2014,FFSU,IN,1906,61915.21,Methadone
2014,FFSU,MN,212,2524.15,Methadone
2014,FFSU,MT,213,3660.63,Methadone
2014,FFSU,NV,30,13.12,Methadone
2014,FFSU,OK,56,353.85,Methadone
2014,FFSU,OK,61,536.38,Methadone
2014,FFSU,OK,64,357.08,Methadone
2014,FFSU,OK,465,6955.53,Methadone
2014,FFSU,UT,204,2310.16,Methadone
2014,FFSU,VA,30,220.44,Methadone
2014,FFSU,VA,39,259.4,Methadone
2014,FFSU,VA,42,1219.86,Methadone
2014,FFSU,VA,75,1562.12,Methadone
2014,FFSU,VA,81,1454.5,Methadone
2014,FFSU,VA,82,1292.02,Methadone
2014,FFSU,XX,19,7951.87,Methadone
2014,FFSU,XX,20,4697.51,Methadone
2014,FFSU,XX,25,220.28,Methadone
2014,FFSU,XX,28,4230.33,Methadone
2014,FFSU,XX,28,15587.93,Methadone
2014,FFSU,XX,31,378.22,Methadone
2014,FFSU,XX,41,791.66,Methadone
2014,FFSU,XX,51,776.62,Methadone
2014,FFSU,XX,52,408.69,Methadone
2014,FFSU,XX,57,1236.98,Methadone
2014,FFSU,XX,62,941.71,Methadone
2014,FFSU,XX,95,1561.94,Methadone
2014,FFSU,XX,95,2658.2,Methadone
2014,FFSU,XX,155,6310.8,Methadone
2014,FFSU,XX,204,3065.42,Methadone
2014,FFSU,XX,213,3678.38,Methadone
2014,FFSU,XX,729,12481.68,Methadone
2014,FFSU,XX,1983,40449.49,Methadone
2014,FFSU,XX,3601,33383.6,Methadone
2014,FFSU,XX,3860,35696.43,Methadone
2014,FFSU,XX,3873,35337.31,Methadone
2014,FFSU,XX,4088,37611.51,Methadone
2014,FFSU,XX,4121,48399.95,Methadone
2014,FFSU,XX,4371,39333.31,Methadone
2014,FFSU,XX,4689,90008.39,Methadone
2014,FFSU,XX,17949,484266.87,Methadone
2014,FFSU,XX,19084,355143.52,Methadone
2014,FFSU,XX,20220,378680.17,Methadone
2014,FFSU,XX,20391,371315.44,Methadone
2014,FFSU,XX,21807,410243.21,Methadone
2014,FFSU,XX,22563,420004.09,Methadone
2014,FFSU,XX,23404,659061.27,Methadone
2014,FFSU,XX,24418,455415.64,Methadone
2014,MCOU,AZ,1312,18882.3,Methadone
2014,MCOU,CA,36,364.67,Methadone
2014,MCOU,CA,391,2713.43,Methadone
2014,MCOU,CA,437,4788.32,Methadone
2014,MCOU,CA,463,3610.76,Methadone
2014,MCOU,CA,522,3092.6,Methadone
2014,MCOU,CA,530,3256.25,Methadone
2014,MCOU,CA,579,8281.78,Methadone
2014,MCOU,CA,712,10588.21,Methadone
2014,MCOU,CA,977,15188.47,Methadone
2014,MCOU,CA,1147,17481.39,Methadone
2014,MCOU,CA,2801,49208.96,Methadone
2014,MCOU,CA,2864,49046,Methadone
2014,MCOU,CA,3094,52507.05,Methadone
2014,MCOU,CA,3128,61667.7,Methadone
2014,MCOU,CA,3645,63764.64,Methadone
2014,MCOU,CA,3662,65385.18,Methadone
2014,MCOU,CA,3769,108167.11,Methadone
2014,MCOU,CA,3800,124656.73,Methadone
2014,MCOU,IL,266,5952.64,Methadone
2014,MCOU,IL,395,8247.01,Methadone
2014,MCOU,KY,803,10791.78,Methadone
2014,MCOU,KY,865,13119.97,Methadone
2014,MCOU,KY,1031,14341.4,Methadone
2014,MCOU,KY,1048,13890.26,Methadone
2014,MCOU,KY,1084,18918.28,Methadone
2014,MCOU,MD,1526,14126.74,Methadone
2014,MCOU,NM,72,1086.37,Methadone
2014,MCOU,NV,52,240.11,Methadone
2014,MCOU,NV,475,4525.57,Methadone
2014,MCOU,NV,696,8523.92,Methadone
2014,MCOU,OH,490,2360.46,Methadone
2014,MCOU,OH,533,2628.38,Methadone
2014,MCOU,OH,536,2811.12,Methadone
2014,MCOU,OH,636,7514.32,Methadone
2014,MCOU,OH,715,7521.33,Methadone
2014,MCOU,OH,1021,10867.27,Methadone
2014,MCOU,OH,1128,11447.83,Methadone
2014,MCOU,OH,1348,14476.79,Methadone
2014,MCOU,OH,1382,27860.23,Methadone
2014,MCOU,OH,1827,18603.7,Methadone
2014,MCOU,OH,1976,19392.9,Methadone
2014,MCOU,OH,2093,22716.4,Methadone
2014,MCOU,OH,2563,51023.24,Methadone
2014,MCOU,OR,258,4427.41,Methadone
2014,MCOU,OR,268,4219.63,Methadone
2014,MCOU,OR,328,5189.64,Methadone
2014,MCOU,OR,548,12280.74,Methadone
2014,MCOU,OR,557,12134.06,Methadone
2014,MCOU,OR,696,15751.18,Methadone
2014,MCOU,PA,284,1839.14,Methadone
2014,MCOU,PA,325,2919.27,Methadone
2014,MCOU,PA,327,2389.17,Methadone
2014,MCOU,PA,1656,30737.62,Methadone
2014,MCOU,RI,23,700.23,Methadone
2014,MCOU,RI,35,406.15,Methadone
2014,MCOU,RI,37,303.23,Methadone
2014,MCOU,RI,37,316.53,Methadone
2014,MCOU,RI,44,240.41,Methadone
2014,MCOU,RI,46,1201.76,Methadone
2014,MCOU,RI,49,1367.77,Methadone
2014,MCOU,RI,56,1183.6,Methadone
2014,MCOU,RI,57,1415.2,Methadone
2014,MCOU,RI,79,2356.88,Methadone
2014,MCOU,RI,81,1835.4,Methadone
2014,MCOU,RI,162,3063.76,Methadone
2014,MCOU,RI,167,3182.36,Methadone
2014,MCOU,RI,171,5051.15,Methadone
2014,MCOU,RI,176,3990.77,Methadone
2014,MCOU,VA,53,134.71,Methadone
2014,MCOU,VA,70,185.46,Methadone
2014,MCOU,VA,70,406.32,Methadone
2014,MCOU,VA,93,547.14,Methadone
2014,MCOU,VA,98,583.04,Methadone
2014,MCOU,VA,131,2031.51,Methadone
2014,MCOU,VA,134,296.48,Methadone
2014,MCOU,VA,661,11177.79,Methadone
2014,MCOU,VA,724,11616.07,Methadone
2014,MCOU,VA,732,11255.57,Methadone
2014,MCOU,VA,802,14816.96,Methadone
2014,MCOU,VA,845,16336.55,Methadone
2014,MCOU,VA,937,15684.67,Methadone
2014,MCOU,VA,1007,16205.07,Methadone
2014,MCOU,WV,88,913.19,Methadone
2014,MCOU,XX,17,807.96,Methadone
2014,MCOU,XX,62,5222.47,Methadone
2014,MCOU,XX,63,1063.35,Methadone
2014,MCOU,XX,90,7456.48,Methadone
2014,MCOU,XX,96,28317.7,Methadone
2014,MCOU,XX,136,1113.35,Methadone
2014,MCOU,XX,189,16582.35,Methadone
2014,MCOU,XX,191,9068.65,Methadone
2014,MCOU,XX,202,12120.45,Methadone
2014,MCOU,XX,496,7567.87,Methadone
2014,MCOU,XX,543,11323.47,Methadone
2014,MCOU,XX,583,6735.08,Methadone
2014,MCOU,XX,4372,26816.84,Methadone
2014,MCOU,XX,4711,29237.43,Methadone
2014,MCOU,XX,4722,46577.76,Methadone
2014,MCOU,XX,5127,73754.78,Methadone
2014,MCOU,XX,5199,77738.32,Methadone
2014,MCOU,XX,5251,33576.2,Methadone
2014,MCOU,XX,5419,32642.81,Methadone
2014,MCOU,XX,5924,34429.19,Methadone
2014,MCOU,XX,6838,91659.6,Methadone
2014,MCOU,XX,6959,62941.12,Methadone
2014,MCOU,XX,7803,110323.78,Methadone
2014,MCOU,XX,9212,127407.39,Methadone
2014,MCOU,XX,23626,367797.52,Methadone
2014,MCOU,XX,24609,376846.11,Methadone
2014,MCOU,XX,25479,404379.99,Methadone
2014,MCOU,XX,26144,561773,Methadone
2014,MCOU,XX,29373,442205.93,Methadone
2014,MCOU,XX,33161,493969.96,Methadone
2014,MCOU,XX,37722,543461.56,Methadone
2014,MCOU,XX,44229,910241.74,Methadone
2015,FFSU,AK,13,297.58,Methadone
2015,FFSU,AK,13,369.15,Methadone
2015,FFSU,AK,16,249.76,Methadone
2015,FFSU,AK,19,878.69,Methadone
2015,FFSU,AK,20,481.66,Methadone
2015,FFSU,AK,20,1013.68,Methadone
2015,FFSU,AK,22,723.52,Methadone
2015,FFSU,AK,43,1481.31,Methadone
2015,FFSU,AK,50,1514.26,Methadone
2015,FFSU,AK,55,2122.69,Methadone
2015,FFSU,AK,67,2012.47,Methadone
2015,FFSU,AK,78,2800.34,Methadone
2015,FFSU,AK,90,2811.61,Methadone
2015,FFSU,AK,117,3354.55,Methadone
2015,FFSU,AK,136,4860.65,Methadone
2015,FFSU,AK,177,6097.81,Methadone
2015,FFSU,AL,21,458.15,Methadone
2015,FFSU,AL,27,602.94,Methadone
2015,FFSU,AL,29,623.85,Methadone
2015,FFSU,AL,31,620.81,Methadone
2015,FFSU,AL,31,663.54,Methadone
2015,FFSU,AL,32,616.74,Methadone
2015,FFSU,AL,35,717.72,Methadone
2015,FFSU,AL,41,832.82,Methadone
2015,FFSU,AL,92,2981.31,Methadone
2015,FFSU,AL,128,3914.15,Methadone
2015,FFSU,AL,142,5231.3,Methadone
2015,FFSU,AL,146,4870.38,Methadone
2015,FFSU,AL,158,5363.07,Methadone
2015,FFSU,AL,182,5471.65,Methadone
2015,FFSU,AL,219,9367.3,Methadone
2015,FFSU,AL,269,11264.13,Methadone
2015,FFSU,AL,271,8583.87,Methadone
2015,FFSU,AL,285,8602.73,Methadone
2015,FFSU,AL,304,11705.76,Methadone
2015,FFSU,AL,387,15353.9,Methadone
2015,FFSU,AR,21,311.97,Methadone
2015,FFSU,AR,27,347.9,Methadone
2015,FFSU,AR,43,722.28,Methadone
2015,FFSU,AR,51,830.55,Methadone
2015,FFSU,AR,65,1081.06,Methadone
2015,FFSU,AR,96,3981.69,Methadone
2015,FFSU,AR,100,1560.79,Methadone
2015,FFSU,AR,124,2478.39,Methadone
2015,FFSU,AR,134,2518.64,Methadone
2015,FFSU,AR,169,7016.24,Methadone
2015,FFSU,AR,201,8755.24,Methadone
2015,FFSU,AR,223,8929.64,Methadone
2015,FFSU,AR,229,4675.28,Methadone
2015,FFSU,AR,248,7884.33,Methadone
2015,FFSU,AR,341,13134.49,Methadone
2015,FFSU,AR,402,7718.18,Methadone
2015,FFSU,AR,448,8980.83,Methadone
2015,FFSU,AR,458,16822.79,Methadone
2015,FFSU,AR,461,17576.41,Methadone
2015,FFSU,AR,463,17001.65,Methadone
2015,FFSU,AZ,12,78.7,Methadone
2015,FFSU,AZ,12,232.49,Methadone
2015,FFSU,AZ,12,381.59,Methadone
2015,FFSU,AZ,13,398.81,Methadone
2015,FFSU,AZ,17,202.95,Methadone
2015,FFSU,AZ,18,499.26,Methadone
2015,FFSU,AZ,19,411.37,Methadone
2015,FFSU,AZ,24,851.48,Methadone
2015,FFSU,CA,20,936.42,Methadone
2015,FFSU,CA,20,956.97,Methadone
2015,FFSU,CA,22,1150.35,Methadone
2015,FFSU,CA,23,3729.78,Methadone
2015,FFSU,CA,25,1297.07,Methadone
2015,FFSU,CA,25,2394.09,Methadone
2015,FFSU,CA,29,2807.79,Methadone
2015,FFSU,CA,30,1932.42,Methadone
2015,FFSU,CA,34,1364.82,Methadone
2015,FFSU,CA,62,926.69,Methadone
2015,FFSU,CA,66,860.28,Methadone
2015,FFSU,CA,79,1447.65,Methadone
2015,FFSU,CA,82,1121.16,Methadone
2015,FFSU,CA,101,5275.99,Methadone
2015,FFSU,CA,103,3954.47,Methadone
2015,FFSU,CA,121,4891.75,Methadone
2015,FFSU,CA,130,5608.17,Methadone
2015,FFSU,CA,468,9833.19,Methadone
2015,FFSU,CA,520,11290.57,Methadone
2015,FFSU,CA,540,11311.95,Methadone
2015,FFSU,CA,549,11571.95,Methadone
2015,FFSU,CA,579,11514.88,Methadone
2015,FFSU,CA,731,13463.92,Methadone
2015,FFSU,CA,775,15744.68,Methadone
2015,FFSU,CA,798,15256.18,Methadone
2015,FFSU,CA,1311,23161.5,Methadone
2015,FFSU,CA,1497,69008.52,Methadone
2015,FFSU,CA,1582,28621.42,Methadone
2015,FFSU,CA,1673,31147.17,Methadone
2015,FFSU,CA,1784,32052.45,Methadone
2015,FFSU,CA,1925,72260.61,Methadone
2015,FFSU,CA,2224,95810.07,Methadone
2015,FFSU,CA,2558,90616.54,Methadone
2015,FFSU,CA,2582,107486.07,Methadone
2015,FFSU,CA,2592,120195.21,Methadone
2015,FFSU,CA,3510,164912.12,Methadone
2015,FFSU,CA,3527,159888.92,Methadone
2015,FFSU,CO,12,156.95,Methadone
2015,FFSU,CO,22,287.1,Methadone
2015,FFSU,CO,23,372.94,Methadone
2015,FFSU,CO,27,393.32,Methadone
2015,FFSU,CO,170,5479.08,Methadone
2015,FFSU,CO,195,5785.39,Methadone
2015,FFSU,CO,205,4760.11,Methadone
2015,FFSU,CO,216,4906.31,Methadone
2015,FFSU,CO,238,5602.78,Methadone
2015,FFSU,CO,250,0.01,Methadone
2015,FFSU,CO,288,6990.69,Methadone
2015,FFSU,CO,301,7797.99,Methadone
2015,FFSU,CO,311,9500.12,Methadone
2015,FFSU,CO,336,9117.45,Methadone
2015,FFSU,CO,343,7623.87,Methadone
2015,FFSU,CO,362,5528.15,Methadone
2015,FFSU,CO,655,19966.2,Methadone
2015,FFSU,CO,705,22456.28,Methadone
2015,FFSU,CO,712,19009.79,Methadone
2015,FFSU,CO,726,23340.82,Methadone
2015,FFSU,CO,772,23388.37,Methadone
2015,FFSU,CO,817,24580.03,Methadone
2015,FFSU,CO,865,30526.17,Methadone
2015,FFSU,CO,898,25146.54,Methadone
2015,FFSU,CT,17,176.76,Methadone
2015,FFSU,CT,21,324.91,Methadone
2015,FFSU,CT,24,275.82,Methadone
2015,FFSU,CT,25,340.78,Methadone
2015,FFSU,CT,27,371.9,Methadone
2015,FFSU,CT,42,286.38,Methadone
2015,FFSU,CT,42,291.02,Methadone
2015,FFSU,CT,43,304,Methadone
2015,FFSU,CT,48,456.79,Methadone
2015,FFSU,CT,51,353.98,Methadone
2015,FFSU,CT,60,540.25,Methadone
2015,FFSU,CT,61,483.13,Methadone
2015,FFSU,CT,61,517.55,Methadone
2015,FFSU,CT,296,6178,Methadone
2015,FFSU,CT,332,6980.49,Methadone
2015,FFSU,CT,345,6929.86,Methadone
2015,FFSU,CT,354,7058.08,Methadone
2015,FFSU,CT,369,21872.44,Methadone
2015,FFSU,CT,393,23591.91,Methadone
2015,FFSU,CT,407,22380.05,Methadone
2015,FFSU,CT,410,24640.39,Methadone
2015,FFSU,CT,431,24904.12,Methadone
2015,FFSU,CT,439,25205.77,Methadone
2015,FFSU,CT,474,24641.75,Methadone
2015,FFSU,CT,476,27803.27,Methadone
2015,FFSU,DC,12,156.93,Methadone
2015,FFSU,DC,13,407.43,Methadone
2015,FFSU,DC,14,966.16,Methadone
2015,FFSU,DC,19,1275.33,Methadone
2015,FFSU,DC,20,557.23,Methadone
2015,FFSU,DC,22,1312.37,Methadone
2015,FFSU,DC,23,906.1,Methadone
2015,FFSU,DC,31,1271.08,Methadone
2015,FFSU,DC,35,1199.33,Methadone
2015,FFSU,DE,23,364.38,Methadone
2015,FFSU,DE,33,497.77,Methadone
2015,FFSU,DE,37,698.89,Methadone
2015,FFSU,FL,18,179.39,Methadone
2015,FFSU,FL,18,331.17,Methadone
2015,FFSU,FL,19,297.54,Methadone
2015,FFSU,FL,21,290.58,Methadone
2015,FFSU,FL,23,210.42,Methadone
2015,FFSU,FL,28,499.86,Methadone
2015,FFSU,FL,28,518.37,Methadone
2015,FFSU,FL,34,961.73,Methadone
2015,FFSU,FL,45,1099.56,Methadone
2015,FFSU,FL,45,1294.52,Methadone
2015,FFSU,FL,62,1667.66,Methadone
2015,FFSU,FL,91,2421.6,Methadone
2015,FFSU,FL,96,2743.04,Methadone
2015,FFSU,FL,101,2729.46,Methadone
2015,FFSU,FL,119,3063.46,Methadone
2015,FFSU,FL,127,2369.46,Methadone
2015,FFSU,FL,128,2525,Methadone
2015,FFSU,FL,142,2751.3,Methadone
2015,FFSU,FL,183,3605.53,Methadone
2015,FFSU,GA,15,435.49,Methadone
2015,FFSU,GA,17,389.42,Methadone
2015,FFSU,GA,18,429.64,Methadone
2015,FFSU,GA,90,1350.16,Methadone
2015,FFSU,GA,92,1289.24,Methadone
2015,FFSU,GA,104,1422,Methadone
2015,FFSU,GA,135,1961.4,Methadone
2015,FFSU,GA,138,2112.04,Methadone
2015,FFSU,GA,139,2126.46,Methadone
2015,FFSU,GA,151,2225.17,Methadone
2015,FFSU,GA,153,2137.81,Methadone
2015,FFSU,GA,452,22014.3,Methadone
2015,FFSU,GA,470,21236.07,Methadone
2015,FFSU,GA,546,17241.17,Methadone
2015,FFSU,GA,579,10059.36,Methadone
2015,FFSU,GA,657,17238.51,Methadone
2015,FFSU,GA,667,11974.77,Methadone
2015,FFSU,GA,725,36132.61,Methadone
2015,FFSU,GA,757,13354.05,Methadone
2015,FFSU,GA,781,13504.88,Methadone
2015,FFSU,GA,785,38729.9,Methadone
2015,FFSU,GA,810,25327.96,Methadone
2015,FFSU,GA,836,22165.4,Methadone
2015,FFSU,IA,24,203.78,Methadone
2015,FFSU,IA,49,1026.26,Methadone
2015,FFSU,IA,51,1562.94,Methadone
2015,FFSU,IA,54,1140.33,Methadone
2015,FFSU,IA,63,2150.24,Methadone
2015,FFSU,IA,75,2207.05,Methadone
2015,FFSU,IA,78,1690.99,Methadone
2015,FFSU,IA,103,2406.67,Methadone
2015,FFSU,IA,123,4184.02,Methadone
2015,FFSU,IA,131,2752.79,Methadone
2015,FFSU,IA,132,2744.11,Methadone
2015,FFSU,IA,134,2928.52,Methadone
2015,FFSU,IA,138,3197.24,Methadone
2015,FFSU,IA,149,4200.43,Methadone
2015,FFSU,IA,189,5428.71,Methadone
2015,FFSU,IA,229,6830.98,Methadone
2015,FFSU,IA,271,7607.82,Methadone
